Country,Rank,Track_id,Streams,Track Name,Artist,URL,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,duration_ms,key,mode,Artist_id,Artist_popularity,Artist_follower,Artist_img,acousticness_norm,danceability_norm,energy_norm,liveness_norm,loudness_norm,speechiness_norm,valence_norm,tempo_norm,mode_norm
global,434.0,1mpD5Q8IM32I4bF6eCpU74,47511933,Up All Night,Khalid,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,0.00103,0.665,0.7120000000000001,0.0034200000000000003,0.102,-7.5360000000000005,0.0527,0.669,93.98899999999999,4,157220,1,1,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,-0.9989147441335006,-0.06772698085857723,0.5088356592690375,-0.53192458527927,-0.38119865259047875,-0.6782293476083715,0.8227423629349149,-0.9164606676327853,0.8457450651849541
global,435.0,4OafepJy2teCjYJbvFE60J,47437538,breathin,Ariana Grande,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,0.213,-5.412999999999999,0.0433,0.364,100.04899999999999,4,198160,8,1,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,-0.9207911183845582,-0.6971132622454468,0.18372183712409923,0.28453501681225485,0.3834488429604239,-0.7607402170963053,-0.561494917505368,-0.7192292570182005,0.8457450651849541
global,436.0,59PYgzOiOjGDzjDT5N5oOX,47378044,Asesina - Remix,Brytiago,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,0.589,0.825,0.69,0.0,0.413,-4.252,0.226,0.516,94.194,4,327467,10,0,00XhexlJEXQstHimpZN910,85,2082848,https://i.scdn.co/image/4e6ca93cbe31465e6703e48861bfb07f3b45c641,1.2897921931662286,0.9704359575115155,0.38111237199781134,1.7556333989591464,0.8016098143851047,0.8429550866744957,0.12835448127142876,-0.90978864796678,-1.182389399790697
global,437.0,6ZRuF2n1CQxyxxAAWsKJOy,47176776,Nights Like This (feat. Ty Dolla $ign),Kehlani,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,0.36700000000000005,0.61,0.725,0.0,0.154,-5.131,0.15,0.29100000000000004,146.16299999999998,4,201788,8,1,0cGUm45nv7Z6M6qdXYQGTX,85,3110388,https://i.scdn.co/image/40b626005e97f28bf0e217dfb53856577f2113a4,0.42564446440363923,-0.42459549092329707,0.5843085108383974,-0.14943900592107817,0.48501765772507477,0.17584592911247654,-0.8928041682336977,0.7816171570215625,0.8457450651849541
global,438.0,6UelLqGlWMcVH1E5c4H7lY,47128981,Watermelon Sugar,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.122,0.5479999999999999,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,4,174000,0,1,6KImCVD70vtIoJWnq6nGn3,95,5911371,https://i.scdn.co/image/b2163e7456f3d618a0e2a4e32bc892d6b11ce673,-0.5280320831046245,-0.8268836295417086,1.1126184718239205,1.181905029921859,0.817097257771204,-0.7326514104621151,0.3144322796256964,-0.8708631088421854,0.8457450651849541
global,439.0,25F6MWrnFBCXVnpN4n76EK,46697521,Keanu Reeves,Logic,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,0.0591,0.71,0.888,0.0,0.134,-6.457000000000001,0.235,0.816,170.19299999999998,4,225987,2,1,4xRYI6VqpkE3UwrDrAZL8L,87,4329265,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,-0.7728739395873583,0.22425634555801102,1.5306219574388402,-0.29654884413576726,0.007428124470012704,0.9219548553331557,1.4898993472782638,1.5637080476269214,0.8457450651849541
global,440.0,6uAm7pG66O1XesXS9bpHSF,46501607,Good As Hell,Lizzo,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,0.285,0.684,0.905,0.0,0.525,-3.187,0.0765,0.49200000000000005,95.985,4,159011,0,0,56oDRnqbIiwx4mymNEv7dS,88,1838446,https://i.scdn.co/image/e33e4245fe5901ed940ba95070bb8d56679b6fe0,0.10645476278862832,0.055554868072871445,1.6293172248756962,2.579448492961406,1.185194168017564,-0.4693188482665813,0.019430891990882094,-0.8514979785920737,-1.182389399790697
global,441.0,0AtP8EkGPn6SwxKDaUuXec,46081673,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,0.135,0.852,0.6659999999999999,0.0,0.7979999999999999,-6.922999999999999,0.184,0.726,91.046,4,207760,11,0,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,-0.4774288377266349,1.1456259533614688,0.24177787679283808,4.587497784591913,-0.16041254106306277,0.47428949960074823,1.0814358874762133,-1.0122448328866995,-1.182389399790697
global,442.0,6q8Lb50EtqNeeJXXe8mMAH,45997391,Culpables,KAROL G,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,0.27899999999999997,0.728,0.8009999999999999,4.71e-06,0.14300000000000002,-2.9419999999999997,0.0683,0.41600000000000004,130.059,4,226627,8,0,790FomKkXshlbRYZFtlgla,92,7947851,https://i.scdn.co/image/f67a7967874f13a1af7f3e90df067eea5199c1d9,0.08309941876801777,0.3410496761246466,1.025534412320812,-0.2303494169391571,1.2734365780081296,-0.5412964152666939,-0.32549380739751627,0.2574893292101316,-1.182389399790697
global,443.0,7lAK3oHbfEnvUQWosrMMpR,45803074,YOSEMITE,Travis Scott,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0.11599999999999999,-6.571000000000001,0.0409,0.14400000000000002,128.047,4,150043,0,1,0Y5tJX1MQlPlqiwlOH1tJY,98,7626718,https://i.scdn.co/image/fec51156ed94b7ee30fbd4c7fd29b4a840e7daec,0.09866964811509168,0.7108952229189927,-0.40844976749703654,-0.4289476985289876,-0.03363160915825049,-0.7818068220719482,-1.559961152577047,0.1920058971710978,0.8457450651849541
global,444.0,5OCJzvD7sykQEKHH7qAC3C,45686483,God is a woman,Ariana Grande,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,0.0233,0.602,0.6579999999999999,5.9999999999999995e-05,0.237,-5.934,0.0558,0.268,145.031,4,197547,1,1,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,-0.9122274922436677,-0.4765036378418018,0.195333045057847,0.46106682266988186,0.19579865681722058,-0.6510183161814996,-0.9971892746275551,0.744774589890258,0.8457450651849541
global,445.0,2ktoFujjJtantyMoVdBJlX,45632927,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,0.0441,0.7240000000000001,0.7909999999999999,6.55e-06,0.239,-5.4110000000000005,0.16899999999999998,0.856,176.011,4,256418,7,1,6tkyhGe9hGI3Lcfo4gVh6Z,71,371103,https://i.scdn.co/image/4aa0668a41a6d8f3888fa69d637de7bd43c49dc4,-0.8312622996388845,0.315095602665395,0.9674783726520733,0.47577780649135076,0.38416918916442816,0.3426232185029812,1.671438662745842,1.7530632203918812,0.8457450651849541
global,446.0,1BxfuPKGuaTgP7aM0Bbdwr,45499626,Cruel Summer,Taylor Swift,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,0.11699999999999999,0.552,0.7020000000000001,2.0600000000000003e-05,0.105,-5.707000000000001,0.157,0.564,169.99400000000003,4,178427,9,1,06HL4z0CvFAxyc27GXpf02,95,25846444,https://i.scdn.co/image/62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1,-0.5474948697884665,-0.8009295560824555,0.45077961960029866,-0.5098581095470667,0.2775579509717445,0.23729019362476783,0.3462016598325221,1.5572313065852887,0.8457450651849541
global,447.0,1DUSuNhF8P5vUGNPpQiZa5,45357234,My Bad,Khalid,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,0.5429999999999999,0.645,0.568,0.266,0.257,-9.127,0.0823,0.391,84.999,4,166101,5,0,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,1.110734555674881,-0.197497348154839,-0.3271713119608021,0.6081766608845711,-0.9542340578761526,-0.41840788624211145,-0.4389558795647526,-1.2090531398151478,-1.182389399790697
global,448.0,0tMSssfxAL2oV8Vri0mFHE,45354784,listen before i go,Billie Eilish,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE,0.935,0.319,0.0561,0.0038399999999999997,0.38799999999999996,-23.023000000000003,0.045,0.08199999999999999,79.764,3,242652,0,1,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,2.636617031688103,-2.312754335083904,-3.2990599826035414,1.571746101190785,-5.9591994833002415,-0.7458180385718919,-1.8413470915517933,-1.3794337395787373,0.8457450651849541
global,449.0,3nAp4IvdMPPWEH9uuXFFV5,45244592,Underneath the Tree,Kelly Clarkson,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,0.0013,0.509,0.812,1.99e-05,0.214,-5.438,0.0537,0.6890000000000001,159.876,4,229640,8,1,3BmGtnKgCSGYIUhmivXKWX,84,6010734,https://i.scdn.co/image/0e874611a108fcd361c92a665a991ba18a852050,-0.9978637536525728,-1.0799358457694184,1.0893960559564255,0.29189050872298933,0.37444451541036605,-0.6694515955351871,0.913512020668704,1.2279264530212006,0.8457450651849541
global,450.0,1VJwtWR6z7SpZRwipI12be,45049252,Candy,Doja Cat,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,0.513,0.6890000000000001,0.516,0.0,0.163,-5.857,0.0444,0.209,124.876,4,190920,8,1,5cj0lLjcoR7YOSnhnX0Po5,86,836522,https://i.scdn.co/image/c0492ddbdf41c4595ee1334d3f896ea786005fe9,0.9939578355718287,0.08799745989693689,-0.6290627182382436,-0.08323957872446798,0.22353198567139837,-0.7510846898158026,-1.2649597649422328,0.08880114419109006,0.8457450651849541
global,451.0,6JqpFboOH2bq9pzaYbkKBn,44900506,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn,0.18,0.764,0.752,0.0,0.0701,-3.713,0.0711,0.698,100.066,4,187200,8,0,0haZhu4fFKt0Ag94kZDiz2,77,1271228,https://i.scdn.co/image/8e504298e15c0870128e537e69c2da224e8f4b57,-0.3022637575720559,0.5746363372579177,0.7410598179439923,-0.7665647772316992,0.9957431163643492,-0.5167187094617774,0.9543583666489086,-0.7186759675824826,-1.182389399790697
global,452.0,6tsOcBnaKgzK22yEiqRh8P,44810524,MONOPOLY (with Victoria Monét),Ariana Grande,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,0.7040000000000001,0.892,0.507,3.14e-05,0.109,-8.282,0.37799999999999995,0.695,143.96,4,158587,0,1,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,1.7374362868945976,1.4051666879539924,-0.6813131539401086,-0.4804361419041288,-0.6498877866842012,2.1771734017985334,0.9407429179888402,0.7099173554400567,0.8457450651849541
global,453.0,4fwo6czG5nvOQMzhOto1ya,44787533,Lonely (with Jonas Brothers),Diplo,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya,0.062,0.738,0.7170000000000001,0.0,0.205,-5.121,0.0573,0.5,98.04700000000001,4,139813,1,1,5fMUXHkw8R8eOP2RNVYEZX,90,2176273,https://i.scdn.co/image/a11a265f0dee7c44517beb16de3aeb5e38974e28,-0.7615855233107297,0.4059348597727775,0.5378636791034069,0.22569108152637915,0.4886193887450978,-0.6378516880717231,0.05573875508439748,-0.7843872246832821,0.8457450651849541
global,454.0,7FEwp8BavoEVE3AnxJDchc,44652863,No Guidance (feat. Drake),Chris Brown,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc,0.12300000000000001,0.698,0.45399999999999996,0.0,0.155,-6.756,0.151,0.13699999999999998,92.932,4,260640,1,0,7bXgB6jMjp9ATFy66eO08Z,93,10352577,https://i.scdn.co/image/e153d6448b17ce97b2a79da70d64b89230c67053,-0.524139525767856,0.14639412518025396,-0.9890101641844246,-0.1420835140103437,-0.10026363302867754,0.184623681185661,-1.591730532783873,-0.9508622519594543,-1.182389399790697
global,455.0,5pAbCxt9e3f81lOmjIXwzd,44531910,Be Honest (feat. Burna Boy),Jorja Smith,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd,0.311,0.757,0.737,0.0,0.113,-6.728,0.114,0.635,98.057,4,207031,4,0,1CoZyIx7UvdxT5c8UkMzHd,80,1259084,https://i.scdn.co/image/a781161f9e412f54e7b2a9d2fdc07a32cb75b42b,0.20766125354460738,0.5292167087042262,0.6539757584408841,-0.45101417426119095,-0.09017878617261271,-0.14015314552216399,0.6684339447874734,-0.784061760309331,-1.182389399790697
global,456.0,2XXMDz7SPZ4mSFN1PXfHUy,44259294,Cuando Te Besé,Becky G,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,0.732,5.14e-06,0.106,-3.713,0.213,0.295,100.04799999999999,4,254383,9,0,4obzFoKoKRHIphyHzJ35G3,87,7196194,https://i.scdn.co/image/2eed78b05a0585b67e92dd3564e77bae29fe1448,0.19209102419753368,0.6265444841764225,0.6249477386065145,-0.5025026176363322,0.9957431163643492,0.7288443097230977,-0.8746502366869401,-0.7192618034555958,-1.182389399790697
global,457.0,3dWpRjCmaHbroNahuSeX11,43993291,Rebota - Remix,Guaynaa,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,0.205,0.885,0.857,0.0,0.6709999999999999,-2.279,0.204,0.818,90.025,4,262000,0,0,0BqURncJM5B1BBu7UM51eq,79,201710,https://i.scdn.co/image/ab5f2dfaeecb095c9e70255f063493c70cf3fcba,-0.2049498241528454,1.3597470594003007,1.3506482344657498,3.6533503119286364,1.5122313446356606,0.6498445410644373,1.4989763130516427,-1.0454747454671436,-1.182389399790697
global,458.0,0Zp10WiPeEi6EUJZvWcNT9,43970634,Mad Love,Mabel,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9,0.667,0.622,0.7959999999999999,0.0,0.106,-2.9989999999999997,0.172,0.62,197.705,4,169813,0,0,1MIVXf74SZHmTIp4V4paH4,82,554723,https://i.scdn.co/image/f6cdfc9316e797af4b4039244bf59796c9f2977f,1.593411665434166,-0.34673327054554004,0.9965063924864427,-0.5025026176363322,1.252906711193998,0.3689564747225346,0.6003567014871316,2.4591256332421794,-1.182389399790697
global,459.0,0k664IuFwVP557Gnx7RhIl,43782494,Juice,Lizzo,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,0.00611,0.767,0.889,0.0,0.402,-2.988,0.0963,0.843,119.93,4,195145,7,1,56oDRnqbIiwx4mymNEv7dS,88,1838446,https://i.scdn.co/image/e33e4245fe5901ed940ba95070bb8d56679b6fe0,-0.9791405528627168,0.5941018923523571,1.5364275614057141,1.6747229879410679,1.2568686153160233,-0.29551935721752903,1.612438385218879,-0.07217353516530207,0.8457450651849541
global,460.0,4lD7gHKF1e8Y9stQuVezZB,43513294,ghostin,Ariana Grande,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB,0.42200000000000004,0.396,0.358,1.7100000000000002e-05,0.19,-8.294,0.0292,0.111,103.807,4,271467,9,1,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,0.6397351179259024,-1.8131384209932966,-1.546348145004317,0.11535870286536237,-0.654209863908229,-0.8845065213282063,-1.7097310878377991,-0.5969197452872415,0.8457450651849541
global,461.0,1ZPWWSwCkxKfqdp4H0RFCo,43487716,ROXANNE,Arizona Zervas,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,0.0522,0.621,0.601,0.0,0.46,-5.6160000000000005,0.14800000000000002,0.457,116.735,5,163636,6,0,0vRvGUQVUjytro0xpb26bs,89,188185,https://i.scdn.co/image/d549aadbb8b3a254fdc8e5ac93535a706463dce6,-0.7997325852110603,-0.3532217889103531,-0.1355863810539639,2.1013415187636664,0.31033370325395476,0.15829042496610785,-0.13941600904324883,-0.17615940264279384,-1.182389399790697
global,462.0,4DbhxwlkhTbCTqlZptxmI6,42927283,Swing,Danny Ocean,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,0.45799999999999996,0.7290000000000001,0.616,0.0,0.08199999999999999,-6.422000000000001,0.249,0.532,106.486,4,155058,8,1,5H1nN1SzW0qNeUEZvuXjAj,80,2060672,https://i.scdn.co/image/a28defa4bd834ce15265504bd7b0828c6fa5383e,0.7798671820495653,0.34753819448946044,-0.04850232155085559,-0.6790344234939593,0.020034183040093575,1.0448433843577383,0.20097020745846003,-0.5097278395056452,0.8457450651849541
global,463.0,2RttW7RAu5nOAfq6YFvApB,42912960,Happier,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,0.23600000000000002,89.792,4,207520,0,1,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,1.0834866543175026,-0.9955851070268481,-1.389596837898722,-0.2891933522250328,-0.3160073211280608,-0.8880176221574801,-1.1424207270016176,-1.0530580653802128,0.8457450651849541
global,464.0,5Gu0PDLN4YJeW75PpBSg9p,42910172,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,0.0337,0.6629999999999999,0.708,0.0,0.0841,-4.154,0.0473,0.742,103.073,4,174800,8,1,5p7f24Rk5HkUZsaS3BLG5F,82,5192876,https://i.scdn.co/image/1fe03485d11ecce6a26a6f1c85ef4f5186fb992f,-0.871744895941276,-0.08070401758820413,0.48561324340154133,-0.6635878904814169,0.8369067783813309,-0.7256292088035675,1.1540516136632446,-0.6208088303352789,0.8457450651849541
global,465.0,314ZkcV7oLWG8yWE7LABvH,42873724,Make It Right (feat. Lauv),BTS,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,0.0304,0.584,0.685,0.0,0.18899999999999997,-7.811,0.425,0.345,97.551,4,226321,7,1,3Nrfpe0tUJi4K4DXYWgMUX,93,15652748,https://i.scdn.co/image/0c9057cb30520f9f883a220051260fc66a2f3ffa,-0.8845903351526119,-0.5932969684084374,0.3520843521634426,0.10800321095462771,-0.48024625564111356,2.589727749238204,-0.6477260923524676,-0.8005302576312748,0.8457450651849541
global,466.0,6MjNilJCVKJq0LfFvo5jWJ,42718445,Fast,Juice WRLD,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,0.426,0.623,0.608,0.0,0.105,-5.937,0.0434,0.263,84.98,4,208518,1,0,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7,0.655305347272976,-0.340244752180727,-0.09494715328584669,-0.5098581095470667,0.1947181375112136,-0.759862441888987,-1.0198816890610023,-1.2096715221256553,-1.182389399790697
global,467.0,6PYnUsNEpYC7A4BS2sjw3L,42641630,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L,0.0933,0.7859999999999999,0.428,1.1e-06,0.156,-10.011000000000001,0.31,0.556,97.001,4,255000,5,0,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,-0.6397484786698782,0.717383741283805,-1.1399558673231454,-0.13472802209960924,-1.272627080046194,1.5802862608219903,0.30989379673900697,-0.8184307981986051,-1.182389399790697
global,468.0,0UQwlF2pRkr1lMN6kNNUj3,42578129,La Boca,Mau y Ricky,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,0.795,0.0,0.309,-1.8,0.113,0.76,185.90099999999998,4,206279,2,1,2wkoKEfS6dXwThbyTnZWFU,83,1531985,https://i.scdn.co/image/5c2cf545129d57e90bfecf7f4e9a8fd61f5ff93e,-0.7479615726320402,-0.37268734400479236,0.9907007885195694,0.990662240242763,1.6847542604947665,-0.14893089759534844,1.2357443056236548,2.074947486229875,0.8457450651849541
global,469.0,0c7K73roy6RW4ebDkf4yGh,42454667,VALENTINO,24kGoldn,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh,0.19699999999999998,0.745,0.718,0.0,0.134,-4.853,0.183,0.539,151.097,4,179133,9,0,6fWVd57NKTalqvmjRd2t8Z,77,55258,https://i.scdn.co/image/24b280806e83e76cfef4fa15f56a30d89e0c533e,-0.23609028284699282,0.4513544883264691,0.5436692830702802,-0.29654884413576726,0.5851457800817169,0.4655117475275638,0.23273958766528624,0.9422012791292138,-1.182389399790697
global,470.0,1kMUGCt7XLDc5Q64Vl0H8S,42312635,Bellacoso,Residente,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,0.0651,0.774,0.851,0.0,0.0568,-2.795,0.255,0.695,180.08599999999998,4,257865,11,0,5GcWBUX00IPuWVGMIRK1sS,72,551318,https://i.scdn.co/image/2865d909a20c9992dac0a95cbabfca87e5e7d478,-0.7495185955667477,0.6395215209060486,1.3158146106645063,-0.8643928196444675,1.326382024002469,1.097509896796845,0.9407429179888402,1.885689952777101,-1.182389399790697
global,471.0,27qAMKrDdKEs8HDXcvR24R,42304213,Driving Home for Christmas - 2019 Remaster,Chris Rea,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R,0.355,0.513,0.583,1.9600000000000002e-05,0.18,-10.863,0.038,0.866,180.18400000000003,4,241627,9,1,5KEG7G8LDYlHgFDqZyEEs2,75,363693,https://i.scdn.co/image/973dda29c4a79692aacb05bb431072509377b738,0.37893377636241793,-1.0539817723101659,-0.24008725245769383,0.04180378375801773,-1.5794945629521608,-0.807262303084183,1.7168234916127365,1.8888795036418264,0.8457450651849541
global,472.0,5600nq7TiBraBX2jobyJ3l,41805799,Swan Song,Dua Lipa,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l,0.00579,0.588,0.821,0.000275,0.20800000000000002,-6.54,0.21600000000000003,0.509,188.09799999999998,4,182075,5,0,6M2wZ9GZgrQXHCFfjv46we,93,14982761,https://i.scdn.co/image/a1f0ad6fe9f1913da2bd883555f3aee9d91024a9,-0.9803861712104827,-0.567342894949185,1.1416464916582898,0.24775755725858276,-0.0224662429961787,0.7551775659426513,0.09658510106460258,2.1464520091870107,-1.182389399790697
global,473.0,7Lbxvt42JsNSKVCaN63qhD,41618464,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,0.322,0.774,0.511,0.0,0.0672,-8.914,0.0319,0.7709999999999999,94.736,4,227653,11,1,4STHEaNw4mPZ2tzheohgXB,81,2695564,https://i.scdn.co/image/2e9e61aa45f32c8d6c35a7e407d50ce1256df210,0.2504793842490601,0.6395215209060486,-0.658090738072613,-0.7878957037728292,-0.8775171871496604,-0.8608065907306083,1.2856676173772383,-0.8921484788986108,0.8457450651849541
global,474.0,7sO5G9EABYOXQKNPNiE9NR,41578309,Ric Flair Drip (& Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,0.149,0.88,0.428,5.07e-05,0.114,-8.28,0.20600000000000002,0.33299999999999996,100.007,4,172800,9,1,1URnnhqYAYcrqrcwql10ft,90,7271390,https://i.scdn.co/image/cfd6e47fbe4446750ec209dfa37bc919cb55c86f,-0.422933035011877,1.3273044675762353,-1.1399558673231454,-0.44365868235045647,-0.6491674404801964,0.6674000452108065,-0.702187886992741,-0.7205962073887962,0.8457450651849541
global,475.0,3VyjsVV24RmBIbWJAeUJNu,41549584,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,0.5579999999999999,0.6559999999999999,0.614,0.0008619999999999999,0.215,-4.973,0.102,0.35,128.03799999999998,4,153750,6,0,4Gso3d4CscCijv0lmajZWs,85,180947,https://i.scdn.co/image/703b452ee316bbc4a8a0c8c49ba518a0d8edeef0,1.1691229157264074,-0.12612364614189575,-0.06011352948460336,0.2992460006337238,0.5419250078414397,-0.24548617040037762,-0.6250336779190203,0.19171297923454103,-1.182389399790697
global,476.0,2XKFnwB6djxrJCjR3PdeRb,41523655,My Bad,Khalid,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb,0.547,0.5770000000000001,0.578,0.59,0.264,-9.146,0.0906,0.36700000000000005,84.965,4,163973,0,0,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,1.1263047850219552,-0.6387165969621282,-0.2691152722920633,0.6596651042597124,-0.9610773468141965,-0.3455525440346804,-0.5478794688452993,-1.2101597186865827,-1.182389399790697
global,477.0,0RLLvYBopDwooCyvnTwgYu,41102869,F.N,Lil Tjay,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,0.354,0.5670000000000001,0.515,0.0,0.078,-10.265,0.247,0.321,120.1,1,224000,6,0,6jGMq4yGs7aQzuGsMgVgZR,87,813885,https://i.scdn.co/image/db9945fd5985316262acb98c17b0a15ed5a65c8c,0.37504121902564946,-0.7036017806102591,-0.6348683222051175,-0.708456391136897,-1.3641110479547804,1.0272878802113694,-0.7566496816330143,-0.06664064080812765,-1.182389399790697
global,478.0,0Z26mbSHJ1dkUu7g9DDgif,41068193,Trigger,Major Lazer,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,0.128,0.57,0.585,9.7e-05,0.111,-7.041,0.251,0.37799999999999995,97.285,4,171987,8,1,738wLrAtLtCtFOLvQBXOXp,86,5890848,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4,-0.5046767390840139,-0.6841362255158207,-0.22847604452394607,-0.46572515808265985,-0.20291296709933568,1.0623988885041071,-0.4979561570917158,-0.8091876099783839,0.8457450651849541
global,479.0,3i9UVldZOE0aD0JnyfAZZ0,40972693,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,0.433,0.44799999999999995,0.603,0.0,0.0862,-7.176,0.064,0.42200000000000004,205.27200000000002,3,221307,7,1,06HL4z0CvFAxyc27GXpf02,95,25846444,https://i.scdn.co/image/62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1,0.6825532486303549,-1.4757354660230166,-0.12397517312021611,-0.6481413574688745,-0.25153633586964735,-0.579040749181387,-0.29826291007737954,2.7054045250112497,0.8457450651849541
global,480.0,0nbXyq5TXYPCO7pr3N8S4I,40593143,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.10400000000000001,0.8959999999999999,0.586,0.0,0.79,-6.687,0.0559,0.642,116.971,4,196653,10,0,757aE44tKEUQEqRuT6GnEB,93,1162631,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,-0.598098115166456,1.431120761413244,-0.2226704405570722,4.528653849306038,-0.07541168899051823,-0.6501405409741812,0.7002033249942996,-0.16847844341753923,-1.182389399790697
